Id;Heure
9;14 mai 17, 17:03
24;14 mai 17, 17:15
24;14 mai 17, 17:15
73;14 mai 17, 17:35
73;14 mai 17, 17:36
73;14 mai 17, 17:36
73;14 mai 17, 17:36
54;14 mai 17, 17:41
54;14 mai 17, 17:41
54;14 mai 17, 17:42
38;14 mai 17, 17:46
38;14 mai 17, 17:46
70;14 mai 17, 17:50
70;14 mai 17, 17:50
25;14 mai 17, 17:54
25;14 mai 17, 17:54
25;14 mai 17, 17:54
46;14 mai 17, 17:56
46;14 mai 17, 17:56
4;14 mai 17, 17:57
70;14 mai 17, 17:58
4;14 mai 17, 17:58
70;14 mai 17, 17:58
64;14 mai 17, 18:02
64;14 mai 17, 18:02
64;14 mai 17, 18:02
2;14 mai 17, 18:03
2;14 mai 17, 18:03
64;14 mai 17, 18:07
64;14 mai 17, 18:07
6;14 mai 17, 18:09
55;14 mai 17, 18:09
55;14 mai 17, 18:09
6;14 mai 17, 18:09
6;14 mai 17, 18:09
31;14 mai 17, 18:09
25;14 mai 17, 18:11
55;14 mai 17, 18:11
30;14 mai 17, 18:11
55;14 mai 17, 18:11
30;14 mai 17, 18:12
30;14 mai 17, 18:12
25;14 mai 17, 18:13
30;14 mai 17, 18:13
25;14 mai 17, 18:13
66;14 mai 17, 18:15
66;14 mai 17, 18:15
2;14 mai 17, 18:23
2;14 mai 17, 18:23
42;14 mai 17, 18:33
42;14 mai 17, 18:33
68;14 mai 17, 18:36
68;14 mai 17, 18:37
68;14 mai 17, 18:37
68;14 mai 17, 18:37
68;14 mai 17, 18:39
68;14 mai 17, 18:39
37;14 mai 17, 18:48
37;14 mai 17, 18:49
18;14 mai 17, 18:51
2;14 mai 17, 18:58
2;14 mai 17, 18:58
46;14 mai 17, 19:06
12;14 mai 17, 19:42
12;14 mai 17, 19:42
21;14 mai 17, 20:17
21;14 mai 17, 20:17
55;14 mai 17, 20:30
55;14 mai 17, 20:30
10;14 mai 17, 20:40
46;14 mai 17, 20:45
46;14 mai 17, 20:45
51;14 mai 17, 20:50
51;14 mai 17, 20:50
51;14 mai 17, 20:50
51;14 mai 17, 20:50
10;14 mai 17, 20:56
10;14 mai 17, 20:56
10;14 mai 17, 21:02
10;14 mai 17, 21:03
10;14 mai 17, 21:04
10;14 mai 17, 21:04
10;14 mai 17, 21:04
10;14 mai 17, 21:07
51;14 mai 17, 21:09
51;14 mai 17, 21:09
80;14 mai 17, 21:42
80;14 mai 17, 21:43
80;14 mai 17, 21:43
48;14 mai 17, 22:09
48;14 mai 17, 22:09
39;15 mai 17, 07:33
39;15 mai 17, 07:34
48;15 mai 17, 08:42
48;15 mai 17, 08:42
62;15 mai 17, 10:26
62;15 mai 17, 10:27
71;15 mai 17, 11:36
71;15 mai 17, 11:36
71;15 mai 17, 11:36
71;15 mai 17, 11:37
54;15 mai 17, 13:11
54;15 mai 17, 13:12
60;15 mai 17, 13:23
60;15 mai 17, 13:24
60;15 mai 17, 13:24
6;15 mai 17, 13:47
6;15 mai 17, 13:47
6;15 mai 17, 13:48
6;15 mai 17, 13:48
6;15 mai 17, 13:48
46;15 mai 17, 14:31
46;15 mai 17, 14:31
46;15 mai 17, 14:31
78;15 mai 17, 15:38
78;15 mai 17, 15:38
78;15 mai 17, 15:39
11;15 mai 17, 16:40
11;15 mai 17, 16:41
31;16 mai 17, 13:37
31;16 mai 17, 13:37
6;17 mai 17, 13:52
6;17 mai 17, 13:52
6;17 mai 17, 13:52
6;17 mai 17, 13:53
41;24 mai 17, 15:50
78;21 juin 17, 14:00
78;21 juin 17, 14:01
78;21 juin 17, 14:01
44;4 juil. 17, 12:13
44;4 juil. 17, 12:13
44;4 juil. 17, 12:13
44;4 juil. 17, 12:13
54;24 juil. 17, 16:31
54;24 juil. 17, 16:31
69;9 ao柎 17, 16:07
78;11 ao柎 17, 09:56
78;11 ao柎 17, 09:56
78;11 ao柎 17, 09:57
78;11 ao柎 17, 09:58
78;11 ao柎 17, 09:59
78;11 ao柎 17, 09:59
78;13 ao柎 17, 16:46
78;13 ao柎 17, 16:47
78;13 ao柎 17, 16:47
78;13 ao柎 17, 16:48
78;13 ao柎 17, 16:49
78;13 ao柎 17, 16:49
78;13 ao柎 17, 16:49
78;13 ao柎 17, 16:51
68;21 ao柎 17, 19:17
54;26 ao柎 17, 13:44
54;26 ao柎 17, 13:45
54;26 ao柎 17, 14:41
54;26 ao柎 17, 14:41
54;26 ao柎 17, 14:41
54;26 ao柎 17, 16:26
54;27 ao柎 17, 10:56
54;27 ao柎 17, 10:57
54;27 ao柎 17, 10:57
69;27 ao柎 17, 14:07
73;27 ao柎 17, 17:39
73;27 ao柎 17, 17:41
69;27 ao柎 17, 17:55
39;27 ao柎 17, 18:50
39;27 ao柎 17, 18:50
39;27 ao柎 17, 18:54
39;27 ao柎 17, 18:54
39;27 ao柎 17, 18:54
39;27 ao柎 17, 18:54
39;27 ao柎 17, 19:09
68;27 ao柎 17, 20:42
54;27 ao柎 17, 21:26
54;27 ao柎 17, 21:36
54;27 ao柎 17, 22:08
54;27 ao柎 17, 22:08
73;27 ao柎 17, 23:36
73;27 ao柎 17, 23:36
73;27 ao柎 17, 23:36
73;27 ao柎 17, 23:36
73;27 ao柎 17, 23:37
73;27 ao柎 17, 23:37
68;27 ao柎 17, 23:44
68;27 ao柎 17, 23:44
68;27 ao柎 17, 23:45
68;27 ao柎 17, 23:45
68;27 ao柎 17, 23:45
68;27 ao柎 17, 23:45
68;27 ao柎 17, 23:45
68;28 ao柎 17, 00:27
68;28 ao柎 17, 01:08
54;28 ao柎 17, 08:01
54;28 ao柎 17, 08:01
54;28 ao柎 17, 08:01
54;28 ao柎 17, 08:02
54;28 ao柎 17, 08:02
54;28 ao柎 17, 08:02
54;28 ao柎 17, 08:11
54;28 ao柎 17, 09:23
54;28 ao柎 17, 10:13
68;28 ao柎 17, 11:18
68;28 ao柎 17, 11:18
68;28 ao柎 17, 11:18
68;28 ao柎 17, 11:18
73;28 ao柎 17, 12:18
73;28 ao柎 17, 12:18
73;28 ao柎 17, 12:22
73;28 ao柎 17, 12:23
73;28 ao柎 17, 12:23
73;28 ao柎 17, 12:24
73;28 ao柎 17, 13:55
73;28 ao柎 17, 13:55
73;28 ao柎 17, 13:56
73;28 ao柎 17, 13:56
31;28 ao柎 17, 19:28
73;29 ao柎 17, 13:49
73;29 ao柎 17, 13:49
69;29 ao柎 17, 14:29
69;29 ao柎 17, 14:29
69;29 ao柎 17, 14:29
69;29 ao柎 17, 14:29
69;29 ao柎 17, 14:30
69;29 ao柎 17, 14:30
69;29 ao柎 17, 14:30
69;29 ao柎 17, 14:30
69;29 ao柎 17, 14:31
69;29 ao柎 17, 14:31
75;29 ao柎 17, 14:58
75;29 ao柎 17, 14:59
75;29 ao柎 17, 14:59
75;29 ao柎 17, 14:59
75;29 ao柎 17, 14:59
54;30 ao柎 17, 18:08
54;30 ao柎 17, 18:08
54;1 sept. 17, 12:12
54;4 sept. 17, 10:16
54;4 sept. 17, 10:16
54;4 sept. 17, 13:04
54;4 sept. 17, 13:27
54;4 sept. 17, 16:44
54;5 sept. 17, 15:53
66;4 oct. 17, 10:52
44;20 oct. 17, 13:02
44;20 oct. 17, 13:02
75;29 nov. 17, 11:39
48;13 d残. 17, 10:00
48;13 d残. 17, 10:00
48;13 d残. 17, 10:00
48;13 d残. 17, 10:01
70;20 d残. 17, 20:21
70;20 d残. 17, 20:21
70;20 d残. 17, 20:32
52;14 janv. 18, 11:37
1;14 janv. 18, 21:34
1;14 janv. 18, 21:36
1;14 janv. 18, 21:36
1;14 janv. 18, 21:36
1;14 janv. 18, 21:36
1;14 janv. 18, 21:37
1;14 janv. 18, 21:38
1;14 janv. 18, 21:45
1;14 janv. 18, 21:45
1;14 janv. 18, 21:47
1;14 janv. 18, 21:47
1;14 janv. 18, 21:48
1;14 janv. 18, 21:48
1;14 janv. 18, 21:48
1;14 janv. 18, 21:49
75;15 janv. 18, 09:01
79;15 janv. 18, 09:01
79;15 janv. 18, 09:01
79;15 janv. 18, 09:01
20;15 janv. 18, 09:05
20;15 janv. 18, 09:05
52;15 janv. 18, 09:07
20;15 janv. 18, 09:08
33;15 janv. 18, 09:08
53;15 janv. 18, 09:08
20;15 janv. 18, 09:08
53;15 janv. 18, 09:08
20;15 janv. 18, 09:09
75;15 janv. 18, 09:11
33;15 janv. 18, 09:11
75;15 janv. 18, 09:11
75;15 janv. 18, 09:11
75;15 janv. 18, 09:11
75;15 janv. 18, 09:11
75;15 janv. 18, 09:11
33;15 janv. 18, 09:11
13;15 janv. 18, 09:11
13;15 janv. 18, 09:12
13;15 janv. 18, 09:12
13;15 janv. 18, 09:13
13;15 janv. 18, 09:13
13;15 janv. 18, 09:13
13;15 janv. 18, 09:13
13;15 janv. 18, 09:14
13;15 janv. 18, 09:14
8;15 janv. 18, 09:14
8;15 janv. 18, 09:15
27;15 janv. 18, 09:15
20;15 janv. 18, 09:15
27;15 janv. 18, 09:15
8;15 janv. 18, 09:16
79;15 janv. 18, 09:16
79;15 janv. 18, 09:16
20;15 janv. 18, 09:16
20;15 janv. 18, 09:16
79;15 janv. 18, 09:16
33;15 janv. 18, 09:23
23;15 janv. 18, 09:25
79;15 janv. 18, 09:25
33;15 janv. 18, 09:28
33;15 janv. 18, 09:29
8;15 janv. 18, 09:29
77;15 janv. 18, 09:29
77;15 janv. 18, 09:29
77;15 janv. 18, 09:30
53;15 janv. 18, 09:30
79;15 janv. 18, 09:30
53;15 janv. 18, 09:30
53;15 janv. 18, 09:30
77;15 janv. 18, 09:30
27;15 janv. 18, 09:30
53;15 janv. 18, 09:30
23;15 janv. 18, 09:30
8;15 janv. 18, 09:30
79;15 janv. 18, 09:30
75;15 janv. 18, 09:30
77;15 janv. 18, 09:30
23;15 janv. 18, 09:30
79;15 janv. 18, 09:30
79;15 janv. 18, 09:30
33;15 janv. 18, 09:31
27;15 janv. 18, 09:31
52;15 janv. 18, 09:31
27;15 janv. 18, 09:32
52;15 janv. 18, 09:32
23;15 janv. 18, 09:32
27;15 janv. 18, 09:32
33;15 janv. 18, 09:32
20;15 janv. 18, 09:32
33;15 janv. 18, 09:32
23;15 janv. 18, 09:32
79;15 janv. 18, 09:32
27;15 janv. 18, 09:32
27;15 janv. 18, 09:32
52;15 janv. 18, 09:32
52;15 janv. 18, 09:32
52;15 janv. 18, 09:33
53;15 janv. 18, 09:33
23;15 janv. 18, 09:33
23;15 janv. 18, 09:33
23;15 janv. 18, 09:33
75;15 janv. 18, 09:33
75;15 janv. 18, 09:33
23;15 janv. 18, 09:33
53;15 janv. 18, 09:33
23;15 janv. 18, 09:34
53;15 janv. 18, 09:34
53;15 janv. 18, 09:34
53;15 janv. 18, 09:34
23;15 janv. 18, 09:34
77;15 janv. 18, 09:34
77;15 janv. 18, 09:34
77;15 janv. 18, 09:34
77;15 janv. 18, 09:34
77;15 janv. 18, 09:34
77;15 janv. 18, 09:35
77;15 janv. 18, 09:35
77;15 janv. 18, 09:35
77;15 janv. 18, 09:35
36;15 janv. 18, 09:37
36;15 janv. 18, 09:37
36;15 janv. 18, 09:38
36;15 janv. 18, 09:39
36;15 janv. 18, 09:40
79;15 janv. 18, 09:49
20;15 janv. 18, 09:49
79;15 janv. 18, 09:49
79;15 janv. 18, 09:49
13;15 janv. 18, 09:50
52;15 janv. 18, 09:50
13;15 janv. 18, 09:50
13;15 janv. 18, 09:51
52;15 janv. 18, 09:51
79;15 janv. 18, 09:51
23;15 janv. 18, 09:51
52;15 janv. 18, 09:51
13;15 janv. 18, 09:51
8;15 janv. 18, 09:51
79;15 janv. 18, 09:51
13;15 janv. 18, 09:51
77;15 janv. 18, 09:51
13;15 janv. 18, 09:51
53;15 janv. 18, 09:56
53;15 janv. 18, 09:57
53;15 janv. 18, 09:57
53;15 janv. 18, 09:57
52;15 janv. 18, 09:58
75;15 janv. 18, 09:58
23;15 janv. 18, 09:58
23;15 janv. 18, 09:58
77;15 janv. 18, 09:59
77;15 janv. 18, 09:59
77;15 janv. 18, 09:59
8;15 janv. 18, 10:00
77;15 janv. 18, 10:01
8;15 janv. 18, 10:01
53;15 janv. 18, 10:01
53;15 janv. 18, 10:01
77;15 janv. 18, 10:01
23;15 janv. 18, 10:01
77;15 janv. 18, 10:01
52;15 janv. 18, 10:02
77;15 janv. 18, 10:02
13;15 janv. 18, 10:02
77;15 janv. 18, 10:02
77;15 janv. 18, 10:02
77;15 janv. 18, 10:02
77;15 janv. 18, 10:03
23;15 janv. 18, 10:03
77;15 janv. 18, 10:03
75;15 janv. 18, 10:03
20;15 janv. 18, 10:03
53;15 janv. 18, 10:04
77;15 janv. 18, 10:08
77;15 janv. 18, 10:08
77;15 janv. 18, 10:08
20;15 janv. 18, 10:25
77;15 janv. 18, 10:25
53;15 janv. 18, 10:25
79;15 janv. 18, 10:25
8;15 janv. 18, 10:25
33;15 janv. 18, 10:27
8;15 janv. 18, 10:27
8;15 janv. 18, 10:29
79;15 janv. 18, 11:04
8;15 janv. 18, 12:30
8;15 janv. 18, 12:30
8;15 janv. 18, 12:30
8;15 janv. 18, 12:33
52;15 janv. 18, 15:46
52;15 janv. 18, 15:46
52;15 janv. 18, 15:46
52;15 janv. 18, 15:46
52;15 janv. 18, 16:15
52;15 janv. 18, 16:15
79;15 janv. 18, 16:22
52;15 janv. 18, 16:43
13;15 janv. 18, 16:58
13;15 janv. 18, 16:58
13;15 janv. 18, 16:59
29;16 janv. 18, 08:00
40;16 janv. 18, 08:01
76;16 janv. 18, 08:01
76;16 janv. 18, 08:01
40;16 janv. 18, 08:01
40;16 janv. 18, 08:01
40;16 janv. 18, 08:01
40;16 janv. 18, 08:01
77;16 janv. 18, 08:26
77;16 janv. 18, 08:26
77;16 janv. 18, 08:26
77;16 janv. 18, 08:27
77;16 janv. 18, 08:27
5;16 janv. 18, 08:30
5;16 janv. 18, 08:31
36;16 janv. 18, 09:19
36;16 janv. 18, 09:19
36;16 janv. 18, 09:27
36;16 janv. 18, 09:27
5;16 janv. 18, 10:12
5;16 janv. 18, 10:12
5;16 janv. 18, 10:12
40;16 janv. 18, 10:13
40;16 janv. 18, 10:13
67;16 janv. 18, 10:34
82;16 janv. 18, 10:34
67;16 janv. 18, 10:34
67;16 janv. 18, 10:34
67;16 janv. 18, 10:34
82;16 janv. 18, 10:38
23;16 janv. 18, 10:40
67;16 janv. 18, 10:43
67;16 janv. 18, 10:43
49;16 janv. 18, 10:48
49;16 janv. 18, 10:48
76;16 janv. 18, 10:49
76;16 janv. 18, 10:49
49;16 janv. 18, 10:50
22;16 janv. 18, 10:50
22;16 janv. 18, 10:51
22;16 janv. 18, 10:51
22;16 janv. 18, 10:51
22;16 janv. 18, 10:51
28;16 janv. 18, 10:51
22;16 janv. 18, 10:51
28;16 janv. 18, 10:52
22;16 janv. 18, 10:52
28;16 janv. 18, 10:52
22;16 janv. 18, 10:52
22;16 janv. 18, 10:52
76;16 janv. 18, 10:55
76;16 janv. 18, 10:55
76;16 janv. 18, 10:55
28;16 janv. 18, 10:56
28;16 janv. 18, 10:56
22;16 janv. 18, 10:56
22;16 janv. 18, 10:56
43;16 janv. 18, 10:57
43;16 janv. 18, 10:57
43;16 janv. 18, 10:57
82;16 janv. 18, 11:02
82;16 janv. 18, 11:02
67;16 janv. 18, 11:03
67;16 janv. 18, 11:16
7;16 janv. 18, 11:23
7;16 janv. 18, 11:23
7;16 janv. 18, 11:24
7;16 janv. 18, 11:24
76;16 janv. 18, 11:24
40;16 janv. 18, 11:28
5;16 janv. 18, 11:42
49;16 janv. 18, 11:59
49;16 janv. 18, 11:59
7;16 janv. 18, 12:11
7;16 janv. 18, 12:11
7;16 janv. 18, 12:12
7;16 janv. 18, 12:12
7;16 janv. 18, 12:21
7;16 janv. 18, 12:21
7;16 janv. 18, 12:22
7;16 janv. 18, 12:22
40;16 janv. 18, 12:33
40;16 janv. 18, 12:33
40;16 janv. 18, 12:33
40;16 janv. 18, 12:33
32;16 janv. 18, 12:56
32;16 janv. 18, 12:56
32;16 janv. 18, 12:56
32;16 janv. 18, 12:56
32;16 janv. 18, 12:57
49;16 janv. 18, 13:10
49;16 janv. 18, 13:10
7;16 janv. 18, 13:13
26;16 janv. 18, 13:22
26;16 janv. 18, 13:22
26;16 janv. 18, 13:22
26;16 janv. 18, 13:22
40;16 janv. 18, 13:57
40;16 janv. 18, 13:57
7;16 janv. 18, 14:10
40;16 janv. 18, 14:23
40;16 janv. 18, 14:24
40;16 janv. 18, 14:24
40;16 janv. 18, 14:24
40;16 janv. 18, 14:24
65;16 janv. 18, 14:30
65;16 janv. 18, 14:30
65;16 janv. 18, 14:30
65;16 janv. 18, 14:30
40;16 janv. 18, 14:33
40;16 janv. 18, 14:33
79;16 janv. 18, 14:40
79;16 janv. 18, 14:40
79;16 janv. 18, 14:41
79;16 janv. 18, 14:41
79;16 janv. 18, 15:00
7;16 janv. 18, 15:17
32;16 janv. 18, 16:24
32;16 janv. 18, 16:26
32;16 janv. 18, 16:26
81;16 janv. 18, 17:28
81;16 janv. 18, 17:28
81;16 janv. 18, 17:28
81;16 janv. 18, 17:28
81;16 janv. 18, 17:29
81;16 janv. 18, 17:29
81;16 janv. 18, 17:30
81;16 janv. 18, 17:30
77;16 janv. 18, 17:30
81;16 janv. 18, 17:30
81;16 janv. 18, 17:30
81;16 janv. 18, 17:30
81;16 janv. 18, 17:31
81;16 janv. 18, 17:31
81;16 janv. 18, 17:31
81;16 janv. 18, 17:31
81;16 janv. 18, 17:32
15;16 janv. 18, 17:38
15;16 janv. 18, 17:38
15;16 janv. 18, 17:39
15;16 janv. 18, 17:39
77;16 janv. 18, 17:42
77;16 janv. 18, 17:42
77;16 janv. 18, 17:45
15;16 janv. 18, 17:46
77;16 janv. 18, 17:47
29;16 janv. 18, 18:04
29;16 janv. 18, 18:05
29;16 janv. 18, 18:05
29;16 janv. 18, 18:09
29;16 janv. 18, 18:44
29;16 janv. 18, 18:44
29;16 janv. 18, 18:49
29;16 janv. 18, 18:49
29;16 janv. 18, 18:51
29;16 janv. 18, 18:51
49;16 janv. 18, 20:23
49;16 janv. 18, 20:25
49;16 janv. 18, 20:25
49;16 janv. 18, 20:25
49;16 janv. 18, 20:28
49;16 janv. 18, 20:29
49;16 janv. 18, 20:29
49;16 janv. 18, 20:29
49;16 janv. 18, 20:31
14;16 janv. 18, 21:06
14;16 janv. 18, 21:07
14;16 janv. 18, 21:07
14;16 janv. 18, 21:07
14;16 janv. 18, 21:07
14;16 janv. 18, 21:07
14;16 janv. 18, 21:08
14;16 janv. 18, 21:08
14;16 janv. 18, 21:08
14;16 janv. 18, 21:08
52;16 janv. 18, 21:14
52;16 janv. 18, 21:14
52;16 janv. 18, 21:14
29;17 janv. 18, 09:58
27;17 janv. 18, 10:12
26;17 janv. 18, 10:13
34;17 janv. 18, 10:21
34;17 janv. 18, 10:21
49;17 janv. 18, 10:22
8;17 janv. 18, 10:56
8;17 janv. 18, 10:57
8;17 janv. 18, 10:57
8;17 janv. 18, 10:57
31;17 janv. 18, 12:16
31;17 janv. 18, 12:17
31;17 janv. 18, 12:18
31;17 janv. 18, 12:30
31;17 janv. 18, 12:30
31;17 janv. 18, 12:31
20;17 janv. 18, 12:53
20;17 janv. 18, 12:53
16;17 janv. 18, 12:55
16;17 janv. 18, 12:56
16;17 janv. 18, 12:56
16;17 janv. 18, 12:56
16;17 janv. 18, 12:56
16;17 janv. 18, 12:56
16;17 janv. 18, 12:57
16;17 janv. 18, 12:57
16;17 janv. 18, 12:57
16;17 janv. 18, 12:58
49;17 janv. 18, 13:35
27;17 janv. 18, 13:35
79;17 janv. 18, 13:44
79;17 janv. 18, 13:44
33;17 janv. 18, 13:50
33;17 janv. 18, 13:50
33;17 janv. 18, 13:50
33;17 janv. 18, 13:51
3;17 janv. 18, 13:51
3;17 janv. 18, 13:51
3;17 janv. 18, 13:51
3;17 janv. 18, 13:51
3;17 janv. 18, 13:52
3;17 janv. 18, 13:52
3;17 janv. 18, 13:52
3;17 janv. 18, 13:52
33;17 janv. 18, 13:53
3;17 janv. 18, 13:53
33;17 janv. 18, 13:53
32;17 janv. 18, 16:02
32;17 janv. 18, 16:05
32;17 janv. 18, 16:05
32;17 janv. 18, 16:31
32;17 janv. 18, 16:32
52;17 janv. 18, 16:40
52;17 janv. 18, 16:40
65;17 janv. 18, 16:44
65;17 janv. 18, 16:44
52;17 janv. 18, 16:44
52;17 janv. 18, 16:44
52;17 janv. 18, 16:44
52;17 janv. 18, 16:45
65;17 janv. 18, 16:47
49;17 janv. 18, 17:08
72;17 janv. 18, 17:30
72;17 janv. 18, 17:31
72;17 janv. 18, 17:32
65;17 janv. 18, 18:17
32;17 janv. 18, 18:19
32;17 janv. 18, 18:21
31;17 janv. 18, 23:52
31;17 janv. 18, 23:53
31;17 janv. 18, 23:53
31;17 janv. 18, 23:53
31;17 janv. 18, 23:53
31;17 janv. 18, 23:56
31;17 janv. 18, 23:59
31;17 janv. 18, 23:59
31;17 janv. 18, 23:59
72;18 janv. 18, 22:07
72;18 janv. 18, 22:11
72;18 janv. 18, 22:12
72;18 janv. 18, 22:13
72;18 janv. 18, 22:17
72;18 janv. 18, 22:17
72;18 janv. 18, 22:18
72;18 janv. 18, 22:18
72;18 janv. 18, 22:19
65;18 janv. 18, 23:20
65;18 janv. 18, 23:20
65;18 janv. 18, 23:22
65;18 janv. 18, 23:22
65;18 janv. 18, 23:22
15;19 janv. 18, 13:09
79;19 janv. 18, 13:54
79;19 janv. 18, 13:54
79;19 janv. 18, 13:54
79;19 janv. 18, 13:54
79;19 janv. 18, 13:57
28;19 janv. 18, 14:13
28;19 janv. 18, 14:13
28;19 janv. 18, 14:14
1;19 janv. 18, 14:14
20;19 janv. 18, 14:46
53;19 janv. 18, 15:11
26;19 janv. 18, 19:32
26;19 janv. 18, 19:33
26;19 janv. 18, 19:33
26;19 janv. 18, 19:34
52;19 janv. 18, 21:13
52;19 janv. 18, 21:13
52;19 janv. 18, 21:13
31;19 janv. 18, 23:00
31;19 janv. 18, 23:01
31;19 janv. 18, 23:01
31;19 janv. 18, 23:01
31;19 janv. 18, 23:03
31;19 janv. 18, 23:05
31;19 janv. 18, 23:05
32;20 janv. 18, 10:56
32;20 janv. 18, 12:05
32;20 janv. 18, 12:05
32;20 janv. 18, 12:05
32;20 janv. 18, 12:10
32;20 janv. 18, 12:10
22;20 janv. 18, 12:44
22;20 janv. 18, 12:45
22;20 janv. 18, 12:45
22;20 janv. 18, 12:45
22;20 janv. 18, 12:45
22;20 janv. 18, 12:45
22;20 janv. 18, 12:46
22;20 janv. 18, 12:46
22;20 janv. 18, 12:46
22;20 janv. 18, 12:46
22;20 janv. 18, 12:47
22;20 janv. 18, 12:52
22;20 janv. 18, 12:52
22;20 janv. 18, 12:53
22;20 janv. 18, 12:53
22;20 janv. 18, 12:53
49;20 janv. 18, 13:58
49;20 janv. 18, 13:59
49;20 janv. 18, 14:01
49;20 janv. 18, 14:01
49;20 janv. 18, 14:01
49;20 janv. 18, 14:02
49;20 janv. 18, 14:02
49;20 janv. 18, 14:02
31;20 janv. 18, 17:00
75;20 janv. 18, 17:01
75;20 janv. 18, 17:01
31;20 janv. 18, 17:04
31;20 janv. 18, 17:04
31;20 janv. 18, 17:04
75;20 janv. 18, 17:17
5;20 janv. 18, 17:37
5;20 janv. 18, 17:38
5;20 janv. 18, 17:38
5;20 janv. 18, 17:38
75;20 janv. 18, 18:23
75;20 janv. 18, 18:24
75;20 janv. 18, 18:24
75;20 janv. 18, 18:24
75;20 janv. 18, 18:25
75;20 janv. 18, 18:25
76;20 janv. 18, 19:11
76;20 janv. 18, 19:12
76;20 janv. 18, 19:12
76;20 janv. 18, 19:12
76;20 janv. 18, 19:12
76;20 janv. 18, 19:13
76;20 janv. 18, 19:13
76;20 janv. 18, 19:13
29;20 janv. 18, 19:16
29;20 janv. 18, 19:17
29;20 janv. 18, 19:17
14;20 janv. 18, 20:31
14;20 janv. 18, 20:31
14;20 janv. 18, 20:31
14;20 janv. 18, 20:31
14;20 janv. 18, 20:31
14;20 janv. 18, 20:31
14;20 janv. 18, 20:32
13;20 janv. 18, 21:25
13;20 janv. 18, 21:41
13;20 janv. 18, 21:41
13;20 janv. 18, 21:41
13;20 janv. 18, 21:42
13;20 janv. 18, 21:42
13;20 janv. 18, 21:42
13;20 janv. 18, 21:42
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:43
13;20 janv. 18, 21:44
52;20 janv. 18, 22:12
52;20 janv. 18, 22:12
52;20 janv. 18, 22:29
52;20 janv. 18, 22:31
52;20 janv. 18, 22:32
52;20 janv. 18, 22:32
52;20 janv. 18, 23:20
52;20 janv. 18, 23:20
52;20 janv. 18, 23:20
79;20 janv. 18, 23:24
79;20 janv. 18, 23:25
7;21 janv. 18, 00:47
7;21 janv. 18, 00:47
7;21 janv. 18, 00:47
7;21 janv. 18, 00:48
7;21 janv. 18, 00:48
7;21 janv. 18, 00:48
28;21 janv. 18, 08:48
28;21 janv. 18, 08:48
28;21 janv. 18, 08:48
28;21 janv. 18, 08:49
28;21 janv. 18, 08:50
76;21 janv. 18, 09:30
76;21 janv. 18, 09:30
76;21 janv. 18, 09:30
76;21 janv. 18, 09:30
32;21 janv. 18, 10:45
29;21 janv. 18, 10:55
29;21 janv. 18, 10:55
29;21 janv. 18, 10:55
29;21 janv. 18, 10:56
29;21 janv. 18, 10:56
29;21 janv. 18, 11:32
79;21 janv. 18, 11:48
79;21 janv. 18, 11:48
79;21 janv. 18, 11:48
79;21 janv. 18, 11:48
40;21 janv. 18, 12:19
40;21 janv. 18, 12:19
40;21 janv. 18, 12:19
40;21 janv. 18, 12:20
40;21 janv. 18, 12:20
40;21 janv. 18, 12:20
40;21 janv. 18, 12:20
79;21 janv. 18, 12:20
79;21 janv. 18, 12:21
40;21 janv. 18, 12:25
40;21 janv. 18, 12:25
43;21 janv. 18, 12:41
43;21 janv. 18, 12:41
43;21 janv. 18, 12:43
43;21 janv. 18, 12:43
40;21 janv. 18, 12:44
40;21 janv. 18, 12:53
40;21 janv. 18, 12:54
40;21 janv. 18, 12:54
40;21 janv. 18, 12:54
23;21 janv. 18, 13:21
23;21 janv. 18, 13:26
23;21 janv. 18, 13:27
23;21 janv. 18, 13:35
23;21 janv. 18, 13:35
3;21 janv. 18, 13:46
3;21 janv. 18, 13:47
3;21 janv. 18, 13:47
3;21 janv. 18, 13:47
15;21 janv. 18, 13:54
15;21 janv. 18, 13:55
15;21 janv. 18, 13:56
23;21 janv. 18, 13:59
23;21 janv. 18, 14:00
23;21 janv. 18, 14:00
23;21 janv. 18, 14:00
23;21 janv. 18, 14:00
23;21 janv. 18, 14:01
23;21 janv. 18, 14:01
23;21 janv. 18, 14:01
15;21 janv. 18, 14:02
22;21 janv. 18, 14:29
22;21 janv. 18, 14:33
22;21 janv. 18, 14:33
22;21 janv. 18, 14:33
22;21 janv. 18, 14:34
22;21 janv. 18, 14:37
22;21 janv. 18, 14:37
22;21 janv. 18, 14:37
34;21 janv. 18, 14:56
34;21 janv. 18, 14:56
34;21 janv. 18, 14:57
34;21 janv. 18, 15:02
34;21 janv. 18, 15:03
34;21 janv. 18, 15:03
34;21 janv. 18, 15:03
5;21 janv. 18, 15:20
5;21 janv. 18, 15:20
5;21 janv. 18, 15:20
34;21 janv. 18, 15:21
34;21 janv. 18, 15:29
34;21 janv. 18, 15:29
34;21 janv. 18, 15:29
5;21 janv. 18, 15:30
43;21 janv. 18, 15:43
43;21 janv. 18, 15:43
5;21 janv. 18, 15:48
